idDip,urlPerf,fullName,apellido,nombre,estado,bloque,provincia,afirmativos,negativos,abstenciones,ausencias,presidencias
G416,https://votaciones.hcdn.gob.ar/diputado/1606,"SANTA MARIA, Jose Francisco",SANTA MARIA, Jose Francisco,-,Justicialista,Capital Federal,11,2,1,7,-
A4505,https://votaciones.hcdn.gob.ar/diputado/1098,"SANTANDER, Mario Armando",SANTANDER, Mario Armando,-,Frente para la Victoria - PJ,La Rioja,481,61,21,369,-
A50766,https://votaciones.hcdn.gob.ar/diputado/293,"SANTILLÁN, Walter Marcelo",SANTILLÁN, Walter Marcelo,-,Frente para la Victoria - PJ,Tucumán,684,187,8,50,-
A4297,https://votaciones.hcdn.gob.ar/diputado/1099,"SANTILLI, Diego Cesar",SANTILLI, Diego Cesar,-,Justicialista,C.A.B.A.,38,4,1,22,-
A50690,https://votaciones.hcdn.gob.ar/diputado/80,"SANTIN, Eduardo",SANTIN, Eduardo,-,Movimiento Nacional Alfonsinista,Buenos Aires,295,149,15,178,-
A51058,https://votaciones.hcdn.gob.ar/diputado/1636,"SAPAG, Alma Liliana",SAPAG, Alma Liliana,En actividad,Movimiento Popular Neuquino,Neuquén,174,49,2,15,-
A4717,https://votaciones.hcdn.gob.ar/diputado/1101,"SAPAG, Silvia Estela",SAPAG, Silvia Estela,-,Frente para la Victoria - PJ,Neuquén,117,1,-,5,-
A95,https://votaciones.hcdn.gob.ar/diputado/1102,"SAQUER, José Luis",SAQUER, José Luis,-,Unión Cívica Radical,Chaco,55,25,1,36,-
A4281,https://votaciones.hcdn.gob.ar/diputado/1103,"SAREDI, Roberto Miguel",SAREDI, Roberto Miguel,-,Justicialista,Buenos Aires,61,15,3,2,-
A4453,https://votaciones.hcdn.gob.ar/diputado/1104,"SARGHINI, Jorge Emilio",SARGHINI, Jorge Emilio,-,Unión Peronista,Buenos Aires,338,124,21,349,-
A51259,https://votaciones.hcdn.gob.ar/diputado/1829,"SARGHINI, Jorge Emilio",SARGHINI, Jorge Emilio,En actividad,Consenso Federal,Buenos Aires,24,3,-,-,-
G296,https://votaciones.hcdn.gob.ar/diputado/1480,"SARQUIZ, José Alberto",SARQUIZ, José Alberto,-,Unión Cívica Radical,Santiago del Estero,18,26,-,120,-
A4392,https://votaciones.hcdn.gob.ar/diputado/1105,"SARTORI, Diego Horacio",SARTORI, Diego Horacio,-,Frente para la Victoria - PJ,Misiones,496,38,6,158,-
A51154,https://votaciones.hcdn.gob.ar/diputado/1735,"SARTORI, Diego Horacio",SARTORI, Diego Horacio,En actividad,Frente de la Concordia Misionero,Misiones,27,-,-,-,-
G393,https://votaciones.hcdn.gob.ar/diputado/1580,"SAT, Oscar",SAT, Oscar,-,Justicialista,Mendoza,55,13,2,30,-
A4691,https://votaciones.hcdn.gob.ar/diputado/384,"SATRAGNO, Lidia Elsa",SATRAGNO, Lidia Elsa,-,Unión PRO,Buenos Aires,103,61,-,202,-
A119,https://votaciones.hcdn.gob.ar/diputado/1106,"SAVRON, Hayde Teresa",SAVRON, Hayde Teresa,-,Movimiento Popular Neuquino,Neuquén,42,29,9,63,-
A50869,https://votaciones.hcdn.gob.ar/diputado/559,"SCAGLIA, Gisela",SCAGLIA, Gisela,En actividad,PRO,Santa Fe,421,157,15,138,-
A4663,https://votaciones.hcdn.gob.ar/diputado/81,"SCALESI, Juan Carlos",SCALESI, Juan Carlos,-,Consenso Federal,Rio Negro,213,14,4,135,-
A1683,https://votaciones.hcdn.gob.ar/diputado/1107,"SCARPIN, Delki",SCARPIN, Delki,-,Unión Cívica Radical,Santa Fe,59,14,1,3,-
G218,https://votaciones.hcdn.gob.ar/diputado/1402,"SCELZI, Carlos José",SCELZI, Carlos José,-,A.R.I,Capital Federal,64,10,1,36,-
A50826,https://votaciones.hcdn.gob.ar/diputado/44,"SCHIARETTI, Juan",SCHIARETTI, Juan,-,Unión por Córdoba,Córdoba,77,19,6,303,-
A51146,https://votaciones.hcdn.gob.ar/diputado/1729,"SCHIAVONI, Alfredo Oscar",SCHIAVONI, Alfredo Oscar,En actividad,PRO,Misiones,2,25,-,-,-
A4474,https://votaciones.hcdn.gob.ar/diputado/1109,"SCHIAVONI, Esther Aida",SCHIAVONI, Esther Aida,-,Propuesta Republicana,C.A.B.A.,1,1,1,50,-
A51043,https://votaciones.hcdn.gob.ar/diputado/1625,"SCHLERETH, David Pablo",SCHLERETH, David Pablo,En actividad,PRO,Neuquén,134,91,3,12,-
A51139,https://votaciones.hcdn.gob.ar/diputado/1721,"SCHLOTTHAUER, Monica Leticia",SCHLOTTHAUER, Monica Leticia,-,Izquierda Socialista - FIT,Buenos Aires,23,11,3,32,-
A50708,https://votaciones.hcdn.gob.ar/diputado/501,"SCHMIDT LIERMANN, Cornelia",SCHMIDT LIERMANN, Cornelia,-,PRO,C.A.B.A.,549,247,28,105,-
A50801,https://votaciones.hcdn.gob.ar/diputado/497,"SCHWINDT, María Liliana",SCHWINDT, María Liliana,-,Frente de Todos,Buenos Aires,318,42,30,101,-
A51123,https://votaciones.hcdn.gob.ar/diputado/1697,"SCIOLI, Daniel",SCIOLI, Daniel,En actividad,Frente de Todos,Buenos Aires,118,44,5,206,-
A4609,https://votaciones.hcdn.gob.ar/diputado/190,"SCIUTTO, Rubén Darío",SCIUTTO, Rubén Darío,-,Peronismo mas al Sur,Tierra del Fuego,466,74,25,210,-
A50827,https://votaciones.hcdn.gob.ar/diputado/448,"SCOTTO, Silvia Carolina",SCOTTO, Silvia Carolina,-,Frente para la Victoria - PJ,Córdoba,22,2,-,1,-
G408,https://votaciones.hcdn.gob.ar/diputado/1598,"SCRIMIZZI, Gloria Elida",SCRIMIZZI, Gloria Elida,-,Justicialista,Buenos Aires,61,15,1,-,-
A2174,https://votaciones.hcdn.gob.ar/diputado/1111,"SEBASTIANI, Claudio Augusto",SEBASTIANI, Claudio Augusto,-,Justicialista,Buenos Aires,111,51,2,117,-
A2171,https://votaciones.hcdn.gob.ar/diputado/1112,"SEBRIANO, Luis Alberto",SEBRIANO, Luis Alberto,-,Justicialista,Formosa,68,50,-,47,-
A4690,https://votaciones.hcdn.gob.ar/diputado/455,"SEGARRA, Adela Rosa",SEGARRA, Adela Rosa,-,Frente para la Victoria - PJ,Buenos Aires,674,36,4,61,-
G117,https://votaciones.hcdn.gob.ar/diputado/1301,"SEGUI, Hector Miguel",SEGUI, Hector Miguel,-,Movimiento Popular Fueguino,Capital Federal,8,2,-,4,-
A4295,https://votaciones.hcdn.gob.ar/diputado/1113,"SEJAS, Lisandro Mauricio",SEJAS, Lisandro Mauricio,-,U. Ce. De.,Buenos Aires,19,17,1,35,-
A4055,https://votaciones.hcdn.gob.ar/diputado/1114,"SELLARES, Francisco Nicolás",SELLARES, Francisco Nicolás,-,Justicialista,Santa Fe,155,10,5,43,-
A50913,https://votaciones.hcdn.gob.ar/diputado/359,"SELVA, Carlos Américo",SELVA, Carlos Américo,En actividad,Frente de Todos,Buenos Aires,393,43,17,94,-
A50830,https://votaciones.hcdn.gob.ar/diputado/416,"SEMHAN, María de las Mercedes",SEMHAN, María de las Mercedes,-,Unión Cívica Radical,Corrientes,273,101,4,113,-
A50881,https://votaciones.hcdn.gob.ar/diputado/120,"SEMINARA, Eduardo Jorge",SEMINARA, Eduardo Jorge,-,Frente para la Victoria - PJ,Santa Fe,318,131,2,40,-
A4639,https://votaciones.hcdn.gob.ar/diputado/366,"SEREBRINSKY, Gustavo Eduardo",SEREBRINSKY, Gustavo Eduardo,-,Unión Cívica Radical,Buenos Aires,254,18,9,85,-
A4492,https://votaciones.hcdn.gob.ar/diputado/1115,"SESMA, Laura Judith",SESMA, Laura Judith,-,Partido Socialista,Córdoba,267,106,18,441,-
A51118,https://votaciones.hcdn.gob.ar/diputado/1692,"SIERRA, Magdalena",SIERRA, Magdalena,En actividad,Frente de Todos,Buenos Aires,135,51,6,48,-
A51120,https://votaciones.hcdn.gob.ar/diputado/1694,"SILEY, Vanesa",SILEY, Vanesa,En actividad,Frente de Todos,Buenos Aires,156,57,3,24,-
G394,https://votaciones.hcdn.gob.ar/diputado/1581,"SILVA CASANOVA, Juan Alberto",SILVA CASANOVA, Juan Alberto,-,Justicialista,Corrientes,6,1,-,6,-
A50756,https://votaciones.hcdn.gob.ar/diputado/492,"SIMONCINI, Silvia Rosa",SIMONCINI, Silvia Rosa,-,Frente para la Victoria - PJ,Santa Fe,336,7,1,65,-
A4393,https://votaciones.hcdn.gob.ar/diputado/41,"SLUGA, Juan Carlos",SLUGA, Juan Carlos,-,Frente para la Victoria - PJ,Buenos Aires,632,38,5,389,-
G306,https://votaciones.hcdn.gob.ar/diputado/1490,"SMITH, Santos",SMITH, Santos,-,Justicialista,Buenos Aires,49,6,1,18,-
A50946,https://votaciones.hcdn.gob.ar/diputado/291,"SNOPEK, Alejandro",SNOPEK, Alejandro,-,Consenso Federal,Jujuy,352,38,17,113,-
A3218,https://votaciones.hcdn.gob.ar/diputado/1116,"SNOPEK, Carlos Daniel",SNOPEK, Carlos Daniel,-,Frente para la Victoria - PJ,Jujuy,911,117,43,91,-
A50947,https://votaciones.hcdn.gob.ar/diputado/310,"SNOPEK, Guillermo",SNOPEK, Guillermo,-,Justicialista,Jujuy,186,31,5,85,-
G286,https://votaciones.hcdn.gob.ar/diputado/1470,"SOBRINO, Margarita María",SOBRINO, Margarita María,-,Unión Cívica Radical,Córdoba,70,43,4,47,-
A1464,https://votaciones.hcdn.gob.ar/diputado/1117,"SODA, Maria Nilda",SODA, Maria Nilda,-,Unión Cívica Radical,Misiones,94,51,6,14,-
G219,https://votaciones.hcdn.gob.ar/diputado/1403,"SODERO NIEVAS, Victor Hugo",SODERO NIEVAS, Victor Hugo,-,A.R.I,Capital Federal,7,1,1,5,-
A4697,https://votaciones.hcdn.gob.ar/diputado/13,"SOLÁ, Felipe Carlos",SOLÁ, Felipe Carlos,-,Frente de Todos,Buenos Aires,620,167,50,349,-
A4818,https://votaciones.hcdn.gob.ar/diputado/16,"SOLANAS, Fernando Ezequiel",SOLANAS, Fernando Ezequiel,-,Proyecto Sur,C.A.B.A.,106,73,8,302,-
A50721,https://votaciones.hcdn.gob.ar/diputado/98,"SOLANAS, Julio Rodolfo",SOLANAS, Julio Rodolfo,-,Frente para la Victoria - PJ,Entre Ríos,720,186,19,85,-
A4497,https://votaciones.hcdn.gob.ar/diputado/1118,"SOLANAS, Raúl Patricio",SOLANAS, Raúl Patricio,-,Frente para la Victoria - PJ,Entre Ríos,645,23,3,161,-
A2888,https://votaciones.hcdn.gob.ar/diputado/1120,"SOLMOIRAGO, Raul Jorge",SOLMOIRAGO, Raul Jorge,-,Unión Cívica Radical,Misiones,93,34,3,35,-
A3782,https://votaciones.hcdn.gob.ar/diputado/1121,"SOÑEZ, Federico Roman",SOÑEZ, Federico Roman,-,FREPASO,Entre Ríos,57,25,-,35,-
A50983,https://votaciones.hcdn.gob.ar/diputado/496,"SORAIRE, Mirta Alicia",SORAIRE, Mirta Alicia,-,Frente para la Victoria - PJ,Tucumán,277,153,7,83,-
A51014,https://votaciones.hcdn.gob.ar/diputado/253,"SORGENTE, Marcelo Adolfo",SORGENTE, Marcelo Adolfo,-,Unión PRO,C.A.B.A.,147,31,1,128,-
A2692,https://votaciones.hcdn.gob.ar/diputado/1122,"SORIA, Carlos Ernesto",SORIA, Carlos Ernesto,-,Justicialista,Buenos Aires,169,79,5,41,1
G340,https://votaciones.hcdn.gob.ar/diputado/1527,"SORIA, Edmundo del Valle",SORIA, Edmundo del Valle,-,Justicialista,Catamarca,64,19,5,12,-
A50852,https://votaciones.hcdn.gob.ar/diputado/586,"SORIA, María Emilia",SORIA, María Emilia,-,Frente para la Victoria - PJ,Rio Negro,357,161,5,181,-
A51225,https://votaciones.hcdn.gob.ar/diputado/1800,"SORIA, Martin Ignacio",SORIA, Martin Ignacio,En actividad,Frente de Todos,Rio Negro,27,-,-,-,-
G50,https://votaciones.hcdn.gob.ar/diputado/1234,"SORIA ARCH, José María",SORIA ARCH, José María,-,Mov. Soc. Trabajadores,,10,4,-,-,-
A4417,https://votaciones.hcdn.gob.ar/diputado/1123,"SOSA, Carlos Alberto",SOSA, Carlos Alberto,-,Renovador de Salta,Salta,378,83,30,207,-
A50988,https://votaciones.hcdn.gob.ar/diputado/589,"SOSA, Soledad",SOSA, Soledad,-,Fte. de Izquierda y de los Trabajadores,Mendoza,77,169,40,21,-
A50698,https://votaciones.hcdn.gob.ar/diputado/504,"SOTO, Gladys Beatriz",SOTO, Gladys Beatriz,-,Frente para la Victoria - PJ,Chaco,987,37,5,212,-
A4460,https://votaciones.hcdn.gob.ar/diputado/1125,"SPATOLA, Paola Rosana",SPATOLA, Paola Rosana,-,Guardia Peronista,Buenos Aires,434,99,37,262,-
G395,https://votaciones.hcdn.gob.ar/diputado/1582,"SPERATTI, Alfredo Ramiro",SPERATTI, Alfredo Ramiro,-,Justicialista,Santa Fe,51,20,7,22,-
G118,https://votaciones.hcdn.gob.ar/diputado/1302,"SPINOZA, Augusto Juan",SPINOZA, Augusto Juan,-,Movimiento Popular Fueguino,Capital Federal,47,34,1,29,-
A50870,https://votaciones.hcdn.gob.ar/diputado/235,"SPINOZZI, Ricardo Adrián",SPINOZZI, Ricardo Adrián,-,Unión PRO,Santa Fe,338,82,11,60,-
A51256,https://votaciones.hcdn.gob.ar/diputado/1826,"SPOSITO, Ayelén",SPOSITO, Ayelén,En actividad,Frente de Todos,Rio Negro,27,-,-,-,-
A51130,https://votaciones.hcdn.gob.ar/diputado/1704,"STEFANI, Héctor Antonio",STEFANI, Héctor Antonio,En actividad,PRO,Tierra del Fuego,139,86,5,10,-
A4431,https://votaciones.hcdn.gob.ar/diputado/1126,"STELLA, Anibal Jesus",STELLA, Anibal Jesus,-,Peronista Federal,Buenos Aires,477,34,18,118,-
A51226,https://votaciones.hcdn.gob.ar/diputado/1801,"STILMAN, Mariana",STILMAN, Mariana,En actividad,Coalición Cívica,Buenos Aires,2,25,-,-,-
A1460,https://votaciones.hcdn.gob.ar/diputado/433,"STOLBIZER, Margarita Rosa",STOLBIZER, Margarita Rosa,-,GEN,Buenos Aires,431,290,26,399,-
G119,https://votaciones.hcdn.gob.ar/diputado/1303,"STORANI, Conrado Hugo",STORANI, Conrado Hugo,-,Movimiento Popular Fueguino,Capital Federal,7,6,-,1,-
A4394,https://votaciones.hcdn.gob.ar/diputado/1127,"STORANI, Federico Teobaldo",STORANI, Federico Teobaldo,-,Unión Cívica Radical,Buenos Aires,99,96,8,692,-
A4789,https://votaciones.hcdn.gob.ar/diputado/402,"STORANI, María Luisa",STORANI, María Luisa,-,Unión Cívica Radical,Buenos Aires,158,77,4,86,-
A4027,https://votaciones.hcdn.gob.ar/diputado/1128,"STORERO, Hugo",STORERO, Hugo,-,Unión Cívica Radical,Santa Fe,442,223,18,96,-
A4627,https://votaciones.hcdn.gob.ar/diputado/434,"STORNI, Silvia",STORNI, Silvia,-,Unión Cívica Radical,Córdoba,131,87,11,137,-
A1459,https://votaciones.hcdn.gob.ar/diputado/1129,"STUBRIN, Marcelo Juan Alberto",STUBRIN, Marcelo Juan Alberto,-,Unión Cívica Radical,C.A.B.A.,138,59,7,61,-
A50814,https://votaciones.hcdn.gob.ar/diputado/251,"STURZENEGGER, Federico Adolfo",STURZENEGGER, Federico Adolfo,-,Unión PRO,C.A.B.A.,82,65,8,29,-
G341,https://votaciones.hcdn.gob.ar/diputado/1528,"SUAREZ, Juan Carlos",SUAREZ, Juan Carlos,-,Justicialista,La Pampa,63,23,-,14,-
A51079,https://votaciones.hcdn.gob.ar/diputado/1654,"SUAREZ LASTRA, Facundo",SUAREZ LASTRA, Facundo,En actividad,Unión Cívica Radical,C.A.B.A.,144,85,1,10,-
G51,https://votaciones.hcdn.gob.ar/diputado/1235,"SUCARIA, Nevef",SUCARIA, Nevef,-,--,,75,22,2,12,-
G52,https://votaciones.hcdn.gob.ar/diputado/1236,"SUEIRO, Carlos Adolfo",SUEIRO, Carlos Adolfo,-,--,,73,11,-,27,-
G120,https://votaciones.hcdn.gob.ar/diputado/1304,"SUREDA, Angela Geronima",SUREDA, Angela Geronima,-,Movimiento Popular Fueguino,Capital Federal,6,6,-,2,-
A4537,https://votaciones.hcdn.gob.ar/diputado/1130,"SYLVESTRE BEGNIS, Juan Héctor",SYLVESTRE BEGNIS, Juan Héctor,-,Frente para la Victoria - PJ,Santa Fe,655,35,14,128,-
A50929,https://votaciones.hcdn.gob.ar/diputado/198,"TABOADA, Jorge",TABOADA, Jorge,-,"Cultura, Educación y Trabajo",Chubut,250,39,10,221,-
G53,https://votaciones.hcdn.gob.ar/diputado/1237,"TACTA de ROMERO, Emma Andrea",TACTA de ROMERO, Emma Andrea,-,--,,5,1,2,6,-
G409,https://votaciones.hcdn.gob.ar/diputado/1599,"TAGLIAFICO, Jose A.",TAGLIAFICO, Jose A.,-,Intransigente,Buenos Aires,18,9,1,5,-
A50897,https://votaciones.hcdn.gob.ar/diputado/281,"TAILHADE, Luis Rodolfo",TAILHADE, Luis Rodolfo,En actividad,Frente de Todos,Buenos Aires,286,174,10,77,-
A4028,https://votaciones.hcdn.gob.ar/diputado/1131,"TANONI, Enrique",TANONI, Enrique,-,Justicialista,Salta,100,24,6,83,-
A4395,https://votaciones.hcdn.gob.ar/diputado/1132,"TATE, Alicia Ester",TATE, Alicia Ester,-,Unión Cívica Radical,Santa Fe,259,149,22,268,-
A1653,https://votaciones.hcdn.gob.ar/diputado/1133,"TAZZIOLI, Atilio Pascual",TAZZIOLI, Atilio Pascual,-,Frente Grande,Córdoba,76,31,10,47,-
A50817,https://votaciones.hcdn.gob.ar/diputado/51,"TEJEDOR, Miguel Angel",TEJEDOR, Miguel Angel,-,Unión Cívica Radical,Chaco,16,8,2,17,-
A3553,https://votaciones.hcdn.gob.ar/diputado/1134,"TEJERINA, Julio Alberto",TEJERINA, Julio Alberto,-,Unión Cívica Radical,Santa Fe,63,37,2,15,-
G287,https://votaciones.hcdn.gob.ar/diputado/1471,"TENEV, Carlos",TENEV, Carlos,-,Justicialista,Chaco,88,15,7,54,-
A50837,https://votaciones.hcdn.gob.ar/diputado/372,"TENTOR, Héctor Olindo",TENTOR, Héctor Olindo,-,Justicialista,Jujuy,356,31,6,98,-
G288,https://votaciones.hcdn.gob.ar/diputado/1472,"TEODOSIU, Jorge Nicolas",TEODOSIU, Jorge Nicolas,-,Unión Cívica Radical,Buenos Aires,44,61,3,56,-
A4730,https://votaciones.hcdn.gob.ar/diputado/422,"TERADA, Alicia",TERADA, Alicia,En actividad,Coalición Cívica,Chaco,509,265,36,203,-
G298,https://votaciones.hcdn.gob.ar/diputado/1482,"TERRAGNO, Rodolfo Héctor",TERRAGNO, Rodolfo Héctor,-,Unión Cívica Radical,Capital Federal,40,34,2,56,-
A4508,https://votaciones.hcdn.gob.ar/diputado/357,"THOMAS, Enrique Luis",THOMAS, Enrique Luis,-,Frente Peronista,Mendoza,722,151,9,275,-
A50731,https://votaciones.hcdn.gob.ar/diputado/255,"TINEO, Javier Héctor",TINEO, Javier Héctor,-,Frente para la Victoria - PJ,La Rioja,220,4,1,184,-
A4396,https://votaciones.hcdn.gob.ar/diputado/1135,"TINNIRELLO, Carlos Alberto",TINNIRELLO, Carlos Alberto,-,Red de Encuentro Social,C.A.B.A.,46,146,72,434,-
G289,https://votaciones.hcdn.gob.ar/diputado/1473,"TOGNI de VELY, Adriana Leonor",TOGNI de VELY, Adriana Leonor,-,Justicialista,Misiones,89,17,4,54,-
A2110,https://votaciones.hcdn.gob.ar/diputado/1136,"TOLEDO, Hugo David",TOLEDO, Hugo David,-,Peronista Federal,Buenos Aires,421,64,13,365,-
A50863,https://votaciones.hcdn.gob.ar/diputado/382,"TOLEDO, Susana María",TOLEDO, Susana María,-,Unión Cívica Radical,Santa Cruz,334,98,12,47,-
G305,https://votaciones.hcdn.gob.ar/diputado/1492,"TOLOMEO, Leonor Esther",TOLOMEO, Leonor Esther,-,Justicialista,San Juan,58,19,3,39,-
A565,https://votaciones.hcdn.gob.ar/diputado/1137,"TOMA, Miguel Angel",TOMA, Miguel Angel,-,Justicialista,C.A.B.A.,120,55,2,97,-
A4802,https://votaciones.hcdn.gob.ar/diputado/158,"TOMAS, Héctor Daniel",TOMAS, Héctor Daniel,-,Frente para la Victoria - PJ,San Juan,486,119,4,51,-
A50807,https://votaciones.hcdn.gob.ar/diputado/151,"TOMASSI, Néstor Nicolás",TOMASSI, Néstor Nicolás,-,Justicialista,Catamarca,294,20,4,173,-
A4457,https://votaciones.hcdn.gob.ar/diputado/1138,"TOMAZ, Adriana Elisa",TOMAZ, Adriana Elisa,-,Partido Unidad Federalista,Buenos Aires,428,87,21,296,-
A50707,https://votaciones.hcdn.gob.ar/diputado/102,"TONELLI, Pablo Gabriel",TONELLI, Pablo Gabriel,En actividad,PRO,C.A.B.A.,744,348,57,373,-
G121,https://votaciones.hcdn.gob.ar/diputado/1305,"TOPA, Raúl Roque",TOPA, Raúl Roque,-,Fuerza Republicana,Capital Federal,19,25,4,52,-
A50911,https://votaciones.hcdn.gob.ar/diputado/148,"TORELLO, Pablo",TORELLO, Pablo,En actividad,PRO,Buenos Aires,387,133,9,18,-
A4682,https://votaciones.hcdn.gob.ar/diputado/451,"TORFE, Mónica Liliana",TORFE, Mónica Liliana,-,Renovador de Salta,Salta,232,42,8,84,-
A4552,https://votaciones.hcdn.gob.ar/diputado/1140,"TORINO, Héctor Omar",TORINO, Héctor Omar,-,Frente para la Victoria - PJ,San Luis,232,10,2,317,-
A4427,https://votaciones.hcdn.gob.ar/diputado/1141,"TORRES, Francisco",TORRES, Francisco,-,Fuerza Republicana,Tucumán,32,44,14,42,-
A51175,https://votaciones.hcdn.gob.ar/diputado/1756,"TORRES, Ignacio Agustin",TORRES, Ignacio Agustin,En actividad,PRO,Chubut,2,25,-,-,-
A50871,https://votaciones.hcdn.gob.ar/diputado/155,"TORRES DEL SEL, Miguel Ignacio",TORRES DEL SEL, Miguel Ignacio,-,Unión PRO,Santa Fe,66,48,7,4,-
A3181,https://votaciones.hcdn.gob.ar/diputado/1142,"TORRES MOLINA, Ramon Horacio",TORRES MOLINA, Ramon Horacio,-,Frente para el Cambio,Buenos Aires,61,32,2,22,-
A50840,https://votaciones.hcdn.gob.ar/diputado/113,"TORROBA, Francisco Javier",TORROBA, Francisco Javier,-,Unión Cívica Radical,La Pampa,344,93,14,40,-
A4144,https://votaciones.hcdn.gob.ar/diputado/1143,"TORRONTEGUI, María Angélica",TORRONTEGUI, María Angélica,-,Frente Justicia Unión y Libertad,San Luis,317,100,47,449,-
G54,https://votaciones.hcdn.gob.ar/diputado/1238,"TOTO, Francisco Patricio",TOTO, Francisco Patricio,-,--,,75,15,1,20,-
A50668,https://votaciones.hcdn.gob.ar/diputado/1178,"TOVARES, Ramon Alberto",TOVARES, Ramon Alberto,-,Frente para la Victoria - PJ,San Juan,82,19,4,21,-
A1826,https://votaciones.hcdn.gob.ar/diputado/1144,"TREJO, Luis Alberto",TREJO, Luis Alberto,-,Unión Cívica Radical,Tierra del Fuego,99,35,4,27,-
G299,https://votaciones.hcdn.gob.ar/diputado/1483,"TRETTEL MEYER, Raúl",TRETTEL MEYER, Raúl,-,Unión Cívica Radical,Córdoba,71,48,1,44,-
A4739,https://votaciones.hcdn.gob.ar/diputado/305,"TRIACA, Alberto Jorge",TRIACA, Alberto Jorge,-,Unión PRO,C.A.B.A.,129,106,8,266,-
A50802,https://votaciones.hcdn.gob.ar/diputado/495,"TROIANO, Gabriela Alejandra",TROIANO, Gabriela Alejandra,-,Partido Socialista,Buenos Aires,274,120,23,74,-
G220,https://votaciones.hcdn.gob.ar/diputado/1404,"TROYANO, Silvia Elena",TROYANO, Silvia Elena,-,A.R.I,Capital Federal,41,11,10,49,-
A3014,https://votaciones.hcdn.gob.ar/diputado/1145,"TULIO, Rosa Ester",TULIO, Rosa Ester,-,Peronista Federal,Buenos Aires,765,127,15,56,-
A50803,https://votaciones.hcdn.gob.ar/diputado/458,"TUNDIS, Mirta",TUNDIS, Mirta,En actividad,Frente de Todos,Buenos Aires,546,70,43,72,-
A4776,https://votaciones.hcdn.gob.ar/diputado/134,"TUNESSI, Juan Pedro",TUNESSI, Juan Pedro,-,Unión Cívica Radical,Buenos Aires,170,83,8,64,-
A2107,https://votaciones.hcdn.gob.ar/diputado/1146,"UBALDINI, Saul Edolver",UBALDINI, Saul Edolver,-,Justicialista,Buenos Aires,225,68,9,28,-
A51163,https://votaciones.hcdn.gob.ar/diputado/1744,"UCEDA, Marisa Lourdes",UCEDA, Marisa Lourdes,En actividad,Frente de Todos,Mendoza,27,-,-,-,-
A51255,https://votaciones.hcdn.gob.ar/diputado/1825,"UHRIG, Romina Maricel",UHRIG, Romina Maricel,En actividad,Frente de Todos,Buenos Aires,27,-,-,-,-
A50746,https://votaciones.hcdn.gob.ar/diputado/217,"UÑAC, José Rubén",UÑAC, José Rubén,-,Frente para la Victoria - PJ,San Juan,706,26,3,140,-
G55,https://votaciones.hcdn.gob.ar/diputado/1239,"URIONDO, Luis Enrique Ramón",URIONDO, Luis Enrique Ramón,-,--,,6,2,-,6,-
A4605,https://votaciones.hcdn.gob.ar/diputado/103,"URLICH, Carlos",URLICH, Carlos,-,Unión Cívica Radical,Chaco,171,89,9,97,-
A50905,https://votaciones.hcdn.gob.ar/diputado/436,"URROZ, Paula",URROZ, Paula,-,PRO,Buenos Aires,376,100,8,36,-
A3776,https://votaciones.hcdn.gob.ar/diputado/1148,"URTUBEY, Juan Manuel",URTUBEY, Juan Manuel,-,Frente para la Victoria - PJ,Salta,563,94,7,128,3
G1,https://votaciones.hcdn.gob.ar/diputado/1185,"USANDIZAGA, Horacio Daniel",USANDIZAGA, Horacio Daniel,-,Unión Cívica Radical,Santa Fe,25,17,2,51,2
A4487,https://votaciones.hcdn.gob.ar/diputado/1149,"VACA NARVAJA, Patricia",VACA NARVAJA, Patricia,-,Frente para la Victoria - PJ,Córdoba,548,27,3,50,203
A992,https://votaciones.hcdn.gob.ar/diputado/1150,"VAGO, Ricardo Nicolás",VAGO, Ricardo Nicolás,-,FREPASO,Buenos Aires,77,36,-,4,-
G221,https://votaciones.hcdn.gob.ar/diputado/1405,"VALCARCEL, Juan Manuel",VALCARCEL, Juan Manuel,-,Justicialista,Buenos Aires,95,20,3,93,-
A51237,https://votaciones.hcdn.gob.ar/diputado/1811,"VALDÉS, Eduardo Felix",VALDÉS, Eduardo Felix,En actividad,Frente de Todos,C.A.B.A.,26,-,-,1,-
A50831,https://votaciones.hcdn.gob.ar/diputado/272,"VALDÉS, Gustavo Adolfo",VALDÉS, Gustavo Adolfo,-,Unión Cívica Radical,Corrientes,252,76,9,154,-
A2104,https://votaciones.hcdn.gob.ar/diputado/1151,"VALDOVINOS, Arnaldo Pastor",VALDOVINOS, Arnaldo Pastor,-,Justicialista,Misiones,46,37,-,34,-
A50715,https://votaciones.hcdn.gob.ar/diputado/9,"VALINOTTO, Jorge Anselmo",VALINOTTO, Jorge Anselmo,-,Frente Cívico - Córdoba,Córdoba,132,103,23,151,-
A51127,https://votaciones.hcdn.gob.ar/diputado/1701,"VALLEJOS, María Fernanda",VALLEJOS, María Fernanda,En actividad,Frente de Todos,Buenos Aires,89,24,3,124,-
